TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
0;0;1;0;0.39391636911426214
0;0;0;0;0.7145373979244555
1;0;1;1;0.6472511672681867
1;0;0;0;0.5541813117019789
4;0;0;0;0.7083109415310264
4;0;1;1;0.6612846540930161
6;0;1;0;0.4044721225637877
6;0;0;0;0.6601143271236132
5;0;1;1;0.6672322401344143
5;0;0;0;0.5688944517652899
3;0;0;0;0.5902950954083197
3;0;1;0;0.3667236078310636
2;0;1;1;0.652121908582592
2;0;0;0;0.6408725906597282
12;0;0;0;0.7617623502935452
12;0;1;1;0.7351885524515416
13;0;0;0;0.5154425445892037
13;0;1;0;0.32496702396070903
10;0;0;0;0.5413576128052702
10;0;1;0;0.4139588132854818
8;0;0;0;0.615303926341423
8;0;1;1;0.6322156452081562
11;0;0;0;0.5613389335896486
11;0;1;0;0.377739245021438
7;0;0;0;0.6268482182382565
7;0;1;0;0.40535049815663904
9;0;0;0;0.5864988547785727
9;0;1;0;0.38112385951503047
15;0;1;1;0.6337286646695124
15;0;0;0;0.637258711674959
17;0;1;1;0.6466206244225744
17;0;0;0;0.7373556681920513
14;0;1;0;0.5436980798079509
14;0;0;0;0.5807790437550523
16;0;1;0;0.37876132844676763
16;0;0;0;0.5553385059443756
18;0;1;0;0.3919014787685261
18;0;0;0;0.6418318113273386
19;0;1;1;0.6936712659669567
19;0;0;0;0.7423508138963701
20;0;1;1;0.7290249773455338
20;0;0;0;0.4648932003920165
24;0;1;1;0.7494028594462133
24;0;0;0;0.7448169547395951
21;0;0;0;0.7073047264288076
21;0;1;1;0.6537910141154928
23;0;0;0;0.6986088657966686
23;0;1;0;0.40383407476314065
22;0;0;0;0.7295966548923252
22;0;1;0;0.38197373886672636
