TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
2;40753;0;0;0.5150008583222333
2;7829;0;0;0.5870888559871577
2;23238;1;0;0.513551732643159
2;42333;0;0;0.48489023223171296
2;9007;0;0;0.4906265322632805
2;17498;1;0;0.44578817752655564
2;44741;0;0;0.5203737701620444
2;13348;1;0;0.5155071966658888
2;42038;0;0;0.5569861081998851
2;41419;1;0;0.5135244055077359
2;27912;1;0;0.5127632417761541
2;14424;1;0;0.5260507891969104
2;7614;0;0;0.47539561925539453
2;384;0;0;0.4703693524970007
2;42333;1;0;0.47582209185577495
2;28502;0;0;0.5447812294017023
2;7781;1;0;0.5172313310030134
2;23953;0;0;0.5125307096156615
2;33662;1;0;0.5101979846378029
2;1186;1;0;0.5637018716145733
2;25653;1;0;0.559795778508605
2;7320;1;1;0.538067140016001
2;18987;1;0;0.4861719374348835
2;23238;0;0;0.5025583455972787
2;7781;0;0;0.5172313310030134
2;44741;1;0;0.503334383206907
2;38358;1;0;0.5357032934845359
2;42038;1;0;0.5554656408588449
2;41339;0;0;0.5127371819292014
2;25362;0;0;0.43710343443482597
2;32722;0;0;0.4779261791206224
2;13933;1;0;0.5327226432520284
2;25653;0;0;0.5656191740802289
2;36823;1;0;0.4742429183419265
2;43607;0;1;0.5652047383229217
2;35929;1;0;0.5102215803841589
2;17498;0;0;0.4443067700995468
2;21798;1;0;0.44454991277629863
2;14424;0;0;0.5239928956405773
2;13348;0;0;0.509853581172919
2;38358;0;0;0.5357032934845359
2;37535;0;0;0.4796898007362939
2;40848;1;0;0.42961697288177797
2;4920;1;0;0.46480531226597116
2;35816;1;1;0.5879268497907372
2;41339;1;0;0.5127371819292014
2;22325;0;0;0.5120029069824895
2;7320;0;1;0.538067140016001
2;35929;0;0;0.5190505940236744
2;15503;1;0;0.46917605898583964
2;38092;1;0;0.4809809695903627
2;28502;1;0;0.5382890438234471
2;36823;0;0;0.4905225534753388
2;43607;1;1;0.572163173234984
2;23953;1;0;0.5020188482205026
2;1464;0;0;0.5101287682333945
2;384;1;0;0.474599675135345
2;22325;1;0;0.5120029069824895
2;32388;1;0;0.4906432356175742
2;13380;1;0;0.5144306422009277
2;7829;1;0;0.5888817716140129
2;27028;1;0;0.48773826009819604
2;38092;0;0;0.4736476234792412
2;32722;1;0;0.4745841075008012
2;21798;0;0;0.4557912781662368
2;1464;1;0;0.5165769263216966
2;7614;1;0;0.470694251158106
