TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
2;16816;0;0;0.5430484482552376
2;13933;1;0;0.49946369270332636
2;40753;1;0;0.49558020783836154
2;41419;1;0;0.5159014111378984
2;13348;1;0;0.4760341827645336
2;16441;1;0;0.41902730309540526
2;27912;0;0;0.5020469429224246
2;15503;1;0;0.4795770191325413
2;15503;0;0;0.5480817413406771
2;40848;0;0;0.49197679316640786
2;1186;0;0;0.5663327759978866
2;16441;0;0;0.41902730309540526
2;27028;1;0;0.4918267650118445
2;7320;1;0;0.5142548100634478
2;25653;0;0;0.540446094721274
2;25362;1;0;0.4681908253648809
2;42333;0;0;0.5030731695402839
2;28502;0;0;0.5138726100293117
2;16816;1;0;0.5328653683639406
2;44741;0;0;0.4796225479135754
2;27028;0;0;0.5120189868654633
2;17498;1;0;0.5021444702174119
2;1464;1;0;0.5042384874144167
2;38092;0;0;0.5242790938453444
2;34699;0;0;0.5020583266715853
2;4920;0;0;0.528163851865895
2;43301;1;0;0.46854814224147
2;36850;0;0;0.5435999107946029
2;13380;1;0;0.492793986639697
2;21798;1;0;0.5023937638495451
2;13933;0;0;0.4977910346433083
2;25362;0;0;0.4810634362841839
2;23953;0;0;0.5234538782337805
2;7829;0;0;0.4803939533474443
2;7614;0;0;0.5273505995571722
2;32722;1;0;0.49950152500332795
2;35816;0;0;0.5078898030337868
2;41419;0;0;0.5445825055388567
2;17498;0;0;0.5021444702174119
2;25653;1;0;0.4944821557497954
2;23238;1;0;0.4525845957227421
2;44741;1;0;0.47469799592237905
2;23238;0;0;0.5190287772170651
2;18987;1;0;0.5038888298108997
2;37535;1;0;0.5101372180669351
2;21798;0;0;0.5159339745098399
2;43301;0;0;0.46220438919967466
2;13380;0;0;0.5566221176000444
2;1186;1;0;0.47767107504901213
2;4970;0;0;0.5443891991282308
2;33662;1;0;0.4775749863783654
2;9007;1;0;0.5023857536843462
2;33828;0;0;0.4964920763300865
2;43607;1;0;0.5345086329000819
2;42038;1;0;0.43339493828151926
2;14424;0;0;0.5613027234067186
2;4920;1;0;0.5016066418255686
2;36823;0;0;0.5017641699578592
2;43607;0;0;0.5670075933727775
2;33662;0;0;0.4775749863783654
2;37535;0;0;0.5101372180669351
2;32388;0;0;0.4933878277090435
2;35929;1;0;0.4850570672731922
2;35929;0;0;0.4850570672731922
2;27912;1;0;0.49161590421900375
2;23953;1;0;0.5234538782337805
2;22325;1;0;0.4600330102547644
2;40848;1;0;0.48828392069383236
2;28502;1;0;0.5066308921478707
2;7781;1;0;0.49846626062268184
2;35816;1;0;0.49436917164851935
2;11339;0;0;0.5439212386000108
2;9007;0;0;0.5120208587247874
2;11339;1;0;0.523876197973852
2;41339;0;0;0.5015795329910605
2;384;0;0;0.5108420612554313
2;22325;0;0;0.474522865286735
2;14424;1;0;0.5543592568260196
2;384;1;0;0.5108420612554313
2;38092;1;0;0.5242790938453444
2;40753;0;0;0.5011566619867028
2;42333;1;0;0.49598163223243447
2;32722;0;0;0.49950152500332795
2;42038;0;0;0.47517625717598233
2;38358;0;0;0.5520002985124048
2;36850;1;0;0.5435999107946029
2;7320;0;0;0.5323332935795956
2;13348;0;0;0.4760341827645336
2;41339;1;0;0.5015795329910605
2;34699;1;0;0.45747293011832724
2;33828;1;0;0.4898810051436744
2;32388;1;0;0.4933878277090435
2;18987;0;0;0.5152780136969967
2;38358;1;0;0.5225596301359595
2;1464;0;0;0.5183056071876171
2;7829;1;0;0.45523887886451897
2;7781;0;0;0.5092513075272042
2;7614;1;0;0.5245088451410552
2;36823;1;0;0.5017641699578592
2;4970;1;0;0.5305256016433292
1;34699;1;0;0.5329262276517652
1;13380;0;0;0.5441940670102642
1;41339;0;0;0.5136804078176421
1;23238;1;0;0.4940722608160177
1;36850;0;0;0.48851302046168094
1;14424;1;0;0.46199705150837866
1;33662;1;0;0.48001329011037713
1;33828;1;0;0.48979168255948624
1;9007;0;0;0.4819099166182856
1;18987;1;0;0.5208910234467692
1;34699;0;0;0.5329262276517652
1;27912;0;0;0.4474077738946045
1;42038;1;0;0.47070013882621653
1;40848;0;0;0.5317003894529276
1;14424;0;0;0.492413099590821
1;38358;1;0;0.5351601148511399
