TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
5;39856;0;0;0.47999705179878666
5;18214;0;0;0.5046818706589122
5;38998;1;0;0.5190636719015931
5;39856;1;0;0.46919990684469043
5;23625;0;0;0.4734689042150725
5;18141;0;0;0.5036802290749239
5;12895;1;0;0.5037834992603341
5;26269;1;0;0.4781695570873747
5;3526;0;0;0.5187142695767548
5;3772;1;0;0.45812992707137395
5;4817;1;0;0.5042818292128406
5;18214;1;0;0.5046818706589122
5;3234;1;0;0.4729732897366538
5;40508;0;0;0.5380005083188931
5;16313;0;0;0.5095928535349208
5;28639;1;0;0.46379028263317046
5;38998;0;0;0.5190636719015931
5;41859;1;0;0.518090689432051
5;4817;0;0;0.5042818292128406
5;31365;0;0;0.48260493034183843
5;42528;0;0;0.5365156184783237
5;36875;1;0;0.5296509728647693
5;40508;1;0;0.5380005083188931
5;2453;0;0;0.5125677407442876
5;2453;1;0;0.5125677407442876
5;28639;0;0;0.46329488842826455
5;31365;1;0;0.48260493034183843
5;32436;0;0;0.5040154524404529
5;43849;1;0;0.487736110987907
5;1015;1;0;0.4590164701555088
5;36311;0;0;0.5321657393501408
5;7750;1;0;0.5117109015338387
5;9717;0;0;0.5227872844404168
5;10609;0;0;0.5028151109649971
5;29119;0;0;0.501453824547161
5;23291;1;0;0.5534279124645219
5;3976;0;1;0.5694226870182189
5;26269;0;0;0.4917474981835716
5;32436;1;0;0.49560728142711274
5;7405;1;0;0.5302153807907287
5;13102;0;0;0.4885662099361412
5;1015;0;0;0.4590164701555088
5;43849;0;0;0.4887824412138788
5;9717;1;0;0.5318355692757835
5;4937;1;0;0.5169770691322613
5;1162;0;0;0.47581566552685417
5;10609;1;0;0.5028151109649971
5;18556;1;0;0.4760664255164027
5;3526;1;0;0.5187142695767548
5;6761;0;0;0.5103213002022173
5;3785;1;0;0.5483948421745378
5;36875;0;0;0.5398373328045583
5;3696;0;0;0.45701041716829205
5;3976;1;1;0.6180122069707233
5;3234;0;0;0.4664875080892308
5;35144;0;0;0.5079240979640134
5;7405;0;0;0.5487656571465337
5;36223;0;0;0.5438777338698136
5;3696;1;0;0.45701041716829205
5;25378;0;0;0.47090846005629683
5;4937;0;0;0.5264669705961669
5;1162;1;0;0.47581566552685417
5;25378;1;0;0.47090846005629683
5;5956;1;0;0.4966651242780093
5;15679;1;0;0.5393305276868151
5;11614;0;0;0.48919596307780383
5;11614;1;0;0.48697380238055527
5;7750;0;0;0.5190636068295766
5;2632;0;0;0.4805529207903368
5;36311;1;0;0.5321657393501408
5;33121;1;0;0.5408777523022057
5;28608;1;0;0.5238864399251824
5;235;0;0;0.45574292836418384
5;36223;1;0;0.5480871963929189
5;18141;1;0;0.507100922661109
5;29119;1;0;0.4925345782878843
5;18556;0;0;0.49949033663080683
5;1529;0;0;0.4505642594938872
5;16313;1;0;0.504453791905592
5;23291;0;0;0.5559948144298629
5;28608;0;0;0.5196382283484822
5;5956;0;0;0.5060970528930555
5;29647;1;0;0.5033967749459992
5;13102;1;0;0.4781708770050927
5;33121;0;0;0.5408777523022057
5;6761;1;0;0.513858184295523
5;13702;1;0;0.4594586119557662
5;15679;0;0;0.5441851890717563
5;3772;0;0;0.4578039665824405
5;41859;0;0;0.5135341292749326
5;42528;1;0;0.5365156184783237
5;1529;1;0;0.4433377312215778
5;235;1;0;0.4610091673417679
5;23625;1;0;0.4740705018958557
5;35144;1;0;0.5059239561707738
5;12895;0;0;0.5037834992603341
5;3785;0;0;0.5297757759300158
5;13702;0;0;0.4655735404541252
5;29647;0;0;0.508518312836238
5;2632;1;0;0.47197722438448786
3;7405;1;0;0.5244788951713697
3;40508;1;0;0.5005307893468631
3;1162;0;0;0.5015323864086987
3;18556;0;0;0.511147466364912
3;7405;0;0;0.5234776419231661
3;1015;1;0;0.5046989245374204
3;3976;0;0;0.4567167046056533
3;1015;0;0;0.5149000174442911
3;40508;0;0;0.5005307893468631
3;29647;1;0;0.5310029141344924
3;5956;0;0;0.5036609323276535
3;2453;1;0;0.479487298146502
3;2632;1;0;0.48651527411628576
3;25378;0;0;0.5721828101033123
3;32436;1;0;0.51545810015592
3;3526;0;0;0.5003181032676237
3;5956;1;0;0.5217671368466368
3;33121;1;0;0.5470688555873136
3;43849;1;0;0.5137059817135162
3;42528;1;0;0.49602698829365005
3;9717;1;0;0.4388281069603832
3;2632;0;0;0.4922092803386377
3;235;0;0;0.46855052287020926
3;29119;0;0;0.48270320947661716
3;3234;0;0;0.509866773309084
3;18556;1;0;0.5094382435066197
3;26269;1;0;0.5175550366965613
3;11614;0;0;0.5352065256529708
3;38998;0;0;0.4711827136369518
3;43849;0;0;0.5137059817135162
3;29647;0;0;0.5253249625927356
3;18214;0;0;0.4879165360392066
3;3234;1;0;0.509866773309084
3;7750;1;0;0.44488816159509637
3;11614;1;0;0.5352065256529708
3;6761;0;1;0.5506048604558315
3;3696;0;0;0.47040942255630575
3;36311;1;0;0.4619331070473137
3;12895;1;0;0.48123027404048874
3;13102;0;0;0.5190465303787244
3;3772;1;0;0.5715936570235133
3;36223;0;0;0.4971780728044168
3;3772;0;0;0.5638281677588434
3;2453;0;0;0.47499784380778104
3;15679;1;0;0.482180042079995
3;13702;0;0;0.5090702375335033
3;6761;1;1;0.537196526128805
3;4817;1;0;0.4704769876441416
3;23291;0;0;0.5507233426825392
3;1162;1;0;0.49795266333236454
3;39856;0;0;0.49290328365973085
3;41859;1;0;0.5268831911043934
3;16313;0;0;0.524967817479514
3;16313;1;0;0.5124754352648897
3;36875;0;0;0.4980135391745541
3;10609;0;0;0.4751282617152887
3;31365;0;0;0.5089299654171641
3;4937;1;0;0.4952844587173164
3;25378;1;0;0.5620499036617603
3;3696;1;0;0.4759958313522827
3;32436;0;0;0.51545810015592
3;28639;1;1;0.5636079916658303
3;41859;0;0;0.5268831911043934
3;36223;1;0;0.4971780728044168
3;13702;1;0;0.5090702375335033
3;31365;1;0;0.5089299654171641
3;3976;1;0;0.4511447094009989
3;1529;0;0;0.4223402036833952
3;38998;1;0;0.4688837078231761
