TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
3;9997;1;0;0.4935913838265305
3;22157;0;0;0.5056589056162537
3;32043;0;0;0.5094058077566839
3;28702;1;0;0.5118239045029971
3;44733;1;0;0.467565175620772
3;15147;1;0;0.5124248515175396
3;33715;0;0;0.4731748578663894
3;44733;0;0;0.4856027850698643
3;31500;0;0;0.49767701950307414
3;35988;1;0;0.4998114880657728
3;40248;0;0;0.4888026427749095
3;4130;0;0;0.4866995047431165
3;4130;1;0;0.4920738929791541
3;19599;1;0;0.5393623475449586
3;21013;0;0;0.4410818027224884
3;9997;0;0;0.4935913838265305
3;46998;1;0;0.5214404100552654
3;19599;0;0;0.5324134279528544
3;4855;0;0;0.5267183661948247
3;36739;1;0;0.4812776770555062
3;29426;1;0;0.4653179118350748
3;49561;1;0;0.5385630114669299
3;29977;1;0;0.4917997241686134
3;41805;1;0;0.4712647619916515
3;13372;0;0;0.4948535169142954
3;40933;0;0;0.49191339226685615
3;31500;1;0;0.5011680192012076
3;21013;1;0;0.4410818027224884
3;19509;0;0;0.5407533009216078
3;23554;1;0;0.5220135562881558
3;23554;0;0;0.5192086839813085
3;31871;1;0;0.5100960491725869
3;12441;1;0;0.5239005301072913
3;19630;1;0;0.5011891006067594
3;44429;1;0;0.5378848368268149
3;22423;1;0;0.49193871464718897
3;12441;0;0;0.5247632970895215
3;15147;0;0;0.5200667143516954
3;19630;0;0;0.5011891006067594
3;29426;0;0;0.4616457656700472
3;32043;1;0;0.5094058077566839
3;49394;1;0;0.5336326783975178
3;17395;0;0;0.5479540868433458
3;4436;1;0;0.48190479408902775
3;23841;0;0;0.481580697386435
3;42302;0;0;0.5213337890935961
3;14817;0;0;0.476726252846571
3;49561;0;0;0.5441628066193063
3;23841;1;0;0.4896075663895321
3;31871;0;0;0.5100960491725869
3;46998;0;0;0.5226092477733965
3;16743;0;0;0.5060292241503664
3;43640;0;0;0.4804127418469122
3;40576;0;0;0.4725495077658749
3;17542;0;0;0.46306722436214043
3;49394;0;0;0.5336326783975178
3;35018;0;0;0.4714523425738777
3;40304;1;0;0.47665554925064396
3;48422;1;0;0.4936696721134652
3;13372;1;0;0.48174366094954535
3;48422;0;0;0.5052724023820885
3;29977;0;0;0.5156866589894147
3;4436;0;0;0.4852799101662849
3;16743;1;0;0.5060292241503664
3;10462;0;0;0.526696652469153
3;5730;1;0;0.4692255437643843
3;37540;1;0;0.4986751096874668
3;4855;1;0;0.5245398749610338
3;17395;1;0;0.5402300310543796
3;15814;0;0;0.5329951181115209
3;41834;0;0;0.5108152265609798
3;783;0;0;0.5381404204202815
3;41805;0;0;0.4712647619916515
3;15814;1;0;0.5329951181115209
3;40248;1;0;0.4949871262534377
3;14817;1;0;0.49456087656307124
3;43640;1;0;0.4804127418469122
3;41834;1;0;0.5108152265609798
3;44331;1;0;0.49182573278328423
3;22423;0;0;0.49193871464718897
3;40304;0;0;0.4815148814740958
3;35406;0;0;0.525045263771045
3;35406;1;0;0.5260414230835189
3;44429;0;0;0.536601821165572
3;17542;1;0;0.4826728237638958
3;10462;1;0;0.5278464448200125
3;35018;1;0;0.46868398078327217
3;44331;0;0;0.49550530817461325
3;35988;0;0;0.4998114880657728
3;28702;0;0;0.5118239045029971
3;36739;0;0;0.4812776770555062
3;22157;1;0;0.49910878669349396
3;37540;0;0;0.5037921678294472
3;19509;1;0;0.5311525951070143
3;42302;1;0;0.5107580680524288
3;40576;1;0;0.4725495077658749
3;40933;1;0;0.49191339226685615
3;5730;0;0;0.4746524120036542
3;783;1;0;0.5406942593254283
3;33715;1;0;0.48098031152743465
6;40248;1;0;0.4597928147108451
6;32043;0;0;0.5413194880845674
6;48422;1;0;0.48916530257141366
6;29426;0;0;0.4930312717911878
6;23554;0;0;0.5392391575062994
6;31871;0;0;0.49907259711974744
6;35988;0;0;0.5146338899474877
6;33715;0;0;0.5094681752945271
6;22157;0;0;0.45836077040373135
6;44331;0;0;0.5390114961535805
6;28702;1;0;0.5201601981652786
6;33715;1;0;0.4976300043261015
6;40248;0;0;0.46602571414370475
6;32043;1;0;0.5413194880845674
6;4436;1;0;0.47174970212017836
6;16743;0;0;0.4795955356071915
6;17542;0;0;0.5006972018882706
6;41805;0;0;0.480717119304658
6;49394;1;0;0.519202937743907
6;19509;0;0;0.5495763772430174
6;23554;1;0;0.5392391575062994
6;35018;1;0;0.4911371608763047
6;13372;0;0;0.5037906925885635
6;29977;0;0;0.5286123644087463
6;4436;0;0;0.47174970212017836
6;41805;1;0;0.480717119304658
6;17395;1;0;0.5404093952441347
6;44429;1;0;0.5106476400773895
6;783;1;0;0.5038193796696402
6;5730;1;0;0.5051625598598561
6;49561;0;0;0.47562928024244605
6;5730;0;0;0.5002127117498749
6;41834;1;0;0.5371170730610155
6;783;0;0;0.5038193796696402
6;35018;0;0;0.4911371608763047
6;15147;0;0;0.4450621845562691
6;35406;0;0;0.49765779773032065
6;13372;1;0;0.5310186566482642
6;35406;1;0;0.4817102698613875
6;28702;0;0;0.5275362753737337
6;40576;1;0;0.4880316859657347
6;17542;1;0;0.5006972018882706
6;48422;0;0;0.48916530257141366
6;15147;1;0;0.4450621845562691
6;31871;1;0;0.49810202737840487
6;37540;0;0;0.5139306273532128
6;14817;1;0;0.4562077423754044
6;4855;1;0;0.47499726010636956
6;42302;1;0;0.5104339324205459
6;12441;0;0;0.5322669037790899
6;29426;1;0;0.4991683834738725
6;46998;1;0;0.5229103770641276
6;19599;0;0;0.5365253926562855
6;40576;0;0;0.4854898351664639
6;14817;0;0;0.4562077423754044
6;37540;1;0;0.5139306273532128
6;23841;1;0;0.48412391830778645
6;23841;0;0;0.47850661215147416
6;21013;0;0;0.45905725337417985
6;42302;0;0;0.5118459914829023
6;44331;1;0;0.5294801475706749
6;46998;0;0;0.5198843007912932
6;12441;1;0;0.5322669037790899
6;43640;1;0;0.5427410614930154
6;49561;1;0;0.47744011994935465
6;19599;1;0;0.5365253926562855
6;21013;1;0;0.45905725337417985
6;44733;1;0;0.5377913610958931
6;4130;0;0;0.48878459738421576
6;31500;0;0;0.5039095971378921
6;22423;1;0;0.5020860158473713
6;40304;0;0;0.5159373583725633
6;15814;0;0;0.5091480429526244
6;49394;0;0;0.5136093977950935
6;40933;0;0;0.4904184776884196
6;10462;0;0;0.5102907151395817
6;43640;0;0;0.5380541204674099
6;41834;0;0;0.5499030255351264
6;19630;0;0;0.5289595146049662
6;44733;0;0;0.5290374850595784
6;19509;1;0;0.548982087678497
6;36739;1;0;0.5106983913894693
6;4855;0;0;0.48245923427335985
6;22157;1;0;0.45695941286597935
6;4130;1;0;0.4928838887996083
6;44429;0;0;0.5036950218808772
6;9997;1;0;0.528245442185661
6;10462;1;0;0.5102907151395817
6;16743;1;0;0.4761319833424157
6;15814;1;0;0.5091480429526244
6;22423;0;0;0.5020860158473713
6;40304;1;0;0.5159373583725633
6;17395;0;0;0.5374791351621838
6;35988;1;0;0.5146338899474877
6;19630;1;0;0.5289595146049662
6;9997;0;0;0.528245442185661
6;40933;1;0;0.4904184776884196
6;31500;1;0;0.5039095971378921
6;36739;0;0;0.5106983913894693
6;29977;1;0;0.5117509947137219
4;783;1;0;0.4983726448663651
4;41834;1;0;0.4996063882035666
4;48422;1;0;0.47890878175552815
4;9997;0;0;0.47048273266223845
4;10462;1;0;0.5333795776881292
4;48422;0;0;0.47890878175552815
4;13372;0;0;0.4938450747190555
4;5730;1;0;0.4534189894062865
4;31871;1;0;0.46996510860159035
4;44331;1;0;0.5296306721165199
4;14817;0;0;0.5178774302434495
4;46998;0;0;0.4851846710838103
4;28702;1;0;0.5378337900845733
4;783;0;0;0.4983726448663651
4;19630;1;0;0.4933694710804427
4;31871;0;0;0.47519460354870835
4;49394;1;0;0.5244399545328601
4;16743;1;0;0.46464345195253093
4;13372;1;0;0.5041998264447901
4;42302;1;0;0.527311732411057
4;41805;0;0;0.5120304084535892
4;4855;0;0;0.46910531225152974
4;43640;1;0;0.5111691367939191
4;44733;1;0;0.43910397646063754
4;49561;0;0;0.5276404085281561
4;21013;1;0;0.5072137599783378
4;4130;0;0;0.5677495242637725
4;28702;0;0;0.5378337900845733
4;40933;0;0;0.5180769776771236
4;4855;1;0;0.46910531225152974
4;23554;1;0;0.4839442067785469
4;44331;0;0;0.5296306721165199
4;49394;0;0;0.5244399545328601
4;10462;0;0;0.5412384507617546
4;19509;1;0;0.47006725134888705
4;37540;1;0;0.49016255114951307
4;36739;1;0;0.4745846794053207
4;32043;0;0;0.5069658217915392
4;23554;0;0;0.4774841538439063
4;35406;0;0;0.460778641941287
4;44429;1;0;0.5068707063472659
4;41834;0;0;0.5020363488644519
4;19599;1;0;0.48857418272226283
4;19630;0;0;0.5007235293191752
4;42302;0;0;0.5329594525428368
4;33715;1;0;0.4965213173506148
4;16743;0;0;0.47049698504288345
4;35988;0;0;0.4910688092550429
4;36739;0;0;0.4745846794053207
4;31500;0;0;0.5051444206056092
4;21013;0;0;0.5105941619860257
4;44733;0;0;0.4428645165481008
4;35988;1;0;0.4962665397486097
4;23841;0;0;0.463837255319637
4;43640;0;0;0.5111691367939191
4;17395;1;0;0.4916141486629539
4;4436;1;0;0.5025072042071328
4;22157;0;0;0.5297153442542918
4;31500;1;0;0.5051444206056092
4;19599;0;0;0.4894357643526405
4;23841;1;0;0.463837255319637
4;17395;0;0;0.4864315012221058
4;17542;1;0;0.5109872154697306
4;40248;0;0;0.4843412342128038
4;22157;1;0;0.5314504901088042
4;29977;0;0;0.508502949401538
4;15147;0;0;0.4584269823645583
4;40304;1;0;0.49056180285694945
4;49561;1;0;0.5267619564539185
4;22423;1;0;0.5170090727924903
4;40248;1;0;0.47215723857736225
4;35018;1;0;0.4955229702038433
4;4130;1;0;0.5674247230282071
4;40304;0;0;0.49056180285694945
4;17542;0;0;0.5109872154697306
4;40576;1;0;0.48311014860261114
4;41805;1;0;0.5135043067539434
4;15147;1;0;0.4646912631354722
4;5730;0;0;0.4491801224691336
4;29977;1;0;0.508502949401538
4;40933;1;0;0.5081515115539822
4;12441;0;0;0.5289664544442928
4;29426;0;0;0.5202609659346417
4;40576;0;0;0.4895967944741248
4;46998;1;0;0.49158178019097065
