TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
1;28608;0;0;0.4541081585790082
1;3696;0;0;0.5175265147465717
1;29119;1;0;0.5426829935615719
1;10609;0;0;0.5113160689414795
1;3234;0;0;0.49113242527522044
1;28639;1;0;0.5149011710594604
1;2453;0;0;0.5001988354419018
1;28608;1;0;0.44789764730914916
1;7750;0;0;0.4925387245494328
1;1162;1;0;0.46858878757526046
1;23291;1;0;0.5208008705942897
1;23291;0;0;0.5287735070201912
1;13702;1;0;0.484798573822492
1;3772;0;0;0.48668421737864487
1;26269;1;0;0.5057881538936265
1;29119;0;0;0.5472624700007199
1;31365;0;0;0.5070709355287519
1;23625;0;0;0.4541033581327715
1;3696;1;0;0.5260477646961287
1;6761;0;0;0.49579742708344415
1;13102;0;0;0.5934765656002332
1;33121;1;0;0.4579131940881757
1;13702;0;0;0.484798573822492
1;3772;1;0;0.48066386162177077
1;31365;1;0;0.5070709355287519
1;1162;0;0;0.46469361697738315
1;15679;1;0;0.4647168762442848
1;35144;0;0;0.4897506785975341
1;7750;1;0;0.49753869300085535
1;3526;0;0;0.46720400006044854
1;11614;1;0;0.5237766351944092
1;10609;1;0;0.5047578370122664
1;3785;0;0;0.47561811283417305
1;18141;1;0;0.5276636948852498
1;13102;1;0;0.5919275752635879
1;7405;0;0;0.51985109878286
1;36223;1;0;0.49458908098277027
1;2453;1;0;0.4953617053811001
1;3976;0;0;0.49197727668983565
1;5956;1;0;0.502459600130456
1;33121;0;0;0.477082146242791
1;18214;1;0;0.5077498596770779
1;5956;0;0;0.5027214311163405
1;43849;0;0;0.4937699597745232
1;9717;0;0;0.5051613815334893
1;39856;1;0;0.4866282034702123
1;4937;1;0;0.4499319489644152
1;25378;1;0;0.49960701063351315
1;12895;1;0;0.5192004128991087
1;18141;0;0;0.5059015715961099
1;38998;0;0;0.49901868661586685
1;18556;1;0;0.4483167968312621
1;18214;0;0;0.49890805914330577
1;1015;0;0;0.523947423961791
1;39856;0;0;0.4866282034702123
1;18556;0;0;0.42724829988545515
1;36223;0;0;0.49458908098277027
1;43849;1;0;0.4963952023527087
1;41859;1;0;0.5081117102986652
1;16313;0;0;0.4621646097212513
1;41859;0;0;0.5001109083881177
1;29647;0;0;0.47469847510428415
1;12895;0;0;0.5192004128991087
1;25378;0;0;0.48899023979592954
1;36311;0;0;0.5093835374848211
1;3785;1;0;0.47561811283417305
1;9717;1;0;0.506294345342519
1;6761;1;0;0.5013392423678646
1;26269;0;0;0.5101841176307294
1;16313;1;0;0.46961726247763586
1;32436;1;0;0.474561156665071
1;36875;0;0;0.5361666586513327
1;4817;1;0;0.5152404549929206
1;235;1;0;0.4884934191710148
1;42528;0;0;0.5271120280849386
1;4817;0;0;0.5228049099899245
1;3976;1;0;0.4963110153745003
1;40508;0;0;0.49400138479330125
1;32436;0;0;0.49386524511728497
1;4937;0;0;0.462896874185626
1;235;0;0;0.4767947656394888
1;35144;1;0;0.4891522318966607
1;38998;1;0;0.5083665233570575
1;36311;1;0;0.49863506750469744
1;3526;1;0;0.46720400006044854
1;36875;1;0;0.5244339293056193
1;28639;0;0;0.5217540617547831
1;3234;1;0;0.4925944371625646
1;1529;0;0;0.5292397751062032
1;11614;0;0;0.5276586220673867
1;2632;0;0;0.49989771168305086
1;7405;1;0;0.47795777967016395
1;42528;1;0;0.5271120280849386
1;1015;1;0;0.5514895244507146
1;23625;1;0;0.46136257159111654
1;15679;0;0;0.47333759495937044
1;40508;1;0;0.4813541438493667
1;2632;1;0;0.4831538919477575
1;29647;1;0;0.4777376084572169
1;1529;1;0;0.5251952091696375
0;13102;1;0;0.48148468726630445
0;15679;1;0;0.46349896297216725
0;3526;0;0;0.4848755365806587
0;38998;0;0;0.48078662941758515
0;13702;1;0;0.5052480727601597
0;36223;1;0;0.48100713694328906
0;28639;0;0;0.5219245632875009
0;26269;1;0;0.5616451658450932
0;3772;0;0;0.5251408073074443
0;18141;1;0;0.46601346705566066
0;13102;0;0;0.48148468726630445
0;9717;1;0;0.5296409452886436
0;36223;0;0;0.4798052984665532
0;13702;0;0;0.5052480727601597
0;28608;0;0;0.5005347252775034
0;29119;1;0;0.48139291716393945
0;3772;1;0;0.5280161584189067
0;41859;1;0;0.5037273692649212
0;2453;0;0;0.5001151985669393
0;18141;0;0;0.46601346705566066
0;5956;1;0;0.5259610403803242
0;3696;0;0;0.4707142246145257
0;39856;0;0;0.4764088867492898
