TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
4;0;0;0;0.6335314909248305
4;0;1;1;0.6600591024124863
6;0;0;0;0.6476350071643503
6;0;1;0;0.45776884963551406
1;0;0;0;0.6078955149879427
1;0;1;1;0.6708286017383079
3;0;1;0;0.3675963414072294
3;0;0;0;0.5848042977901411
5;0;0;0;0.6909480078963193
5;0;1;1;0.6844859746900227
2;0;0;0;0.6606802532276517
2;0;1;1;0.711417021099372
0;0;1;0;0.412236675619466
0;0;0;0;0.7110345840621806
9;0;0;0;0.6533204308721181
9;0;1;0;0.37868625518580085
8;0;0;0;0.6535929991757481
8;0;1;1;0.5866749071026166
7;0;1;0;0.4130594472732314
7;0;0;0;0.6152734841276137
11;0;0;0;0.6302927728379616
11;0;1;0;0.3279470439967848
13;0;0;0;0.6428628565509539
13;0;1;0;0.37679783642651565
12;0;0;0;0.6596199244878692
12;0;1;1;0.7007702460293301
10;0;0;0;0.5635068384122638
10;0;1;1;0.6611726922498142
14;0;0;0;0.6919771529812049
14;0;1;0;0.33242816784988133
15;0;0;0;0.6947198313708303
15;0;1;1;0.7442485770702383
19;0;0;0;0.5837426349653315
19;0;1;1;0.7129018566211047
16;0;0;0;0.6076915440571888
16;0;1;1;0.6495390449064936
17;0;0;0;0.5997589559421455
17;0;1;1;0.676709107478841
20;0;1;1;0.6511063869347906
20;0;0;0;0.6418534520642301
18;0;1;0;0.37820222599432846
18;0;0;0;0.578342414987983
22;0;1;0;0.3687500425210339
22;0;0;0;0.6467467471523293
21;0;1;0;0.36411775657372253
21;0;0;0;0.6226473733905066
23;0;0;0;0.70235029596194
23;0;1;1;0.6702579678334571
24;0;0;0;0.6912177762430165
24;0;1;0;0.4314668054355567
