TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
5;0;1;1;0.8527100883483328
5;0;0;0;0.7858117309542041
0;0;0;0;0.8347482938123219
0;0;1;1;0.7878428724924977
4;0;0;0;0.8011224825705218
4;0;1;1;0.8024844736776108
2;0;0;0;0.74783263405312
2;0;1;1;0.8368327722914359
1;0;1;1;0.8014478645338393
1;0;0;0;0.7414583492626654
3;0;0;0;0.7967304561921906
3;0;1;1;0.8449170504191017
6;0;1;1;0.730208676378544
6;0;0;0;0.8004348707217687
7;0;1;1;0.7951709208263041
7;0;0;0;0.7577631363962677
9;0;1;1;0.8675928000587125
9;0;0;0;0.8210605170783916
8;0;1;1;0.8259992040169151
8;0;0;0;0.7367003812139429
10;0;1;1;0.8290286799058352
10;0;0;0;0.726720368953313
11;0;1;1;0.8547655813300264
11;0;0;0;0.8119818012575847
13;0;0;0;0.7963008071027027
13;0;1;1;0.8379928887037162
12;0;1;1;0.8173815884537958
12;0;0;0;0.7574961893483605
16;0;0;0;0.73151449240738
16;0;1;1;0.7715092732199635
15;0;0;0;0.7989249796198197
15;0;1;1;0.8197328116495025
14;0;0;0;0.8724930630104254
14;0;1;1;0.8163961091901737
17;0;1;1;0.865439011659212
17;0;0;0;0.7747699070331314
19;0;1;1;0.8622149097381987
19;0;0;0;0.8743587075999147
18;0;0;0;0.6775981098653886
18;0;1;1;0.8094573570837147
20;0;0;0;0.8116370499436806
20;0;1;1;0.8387945370596401
22;0;0;0;0.8078443228522295
22;0;1;1;0.8696051307050126
23;0;0;0;0.8228178361148113
23;0;1;1;0.792923278384935
21;0;0;0;0.8649305210165895
21;0;1;1;0.8467601231517736
24;0;1;1;0.7745094107928677
24;0;0;0;0.7678040324828012
