TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
1;37530;1;0;0.44217994886613815
1;21143;0;0;0.5082367827836679
1;36916;0;0;0.5581323352630694
1;31834;1;0;0.397427082670523
1;6249;1;1;0.5872499569342405
1;27428;0;0;0.663434710526467
1;3472;0;0;0.5504549958203364
1;13646;1;0;0.37826168397936905
1;39868;0;0;0.7046875182234734
1;16269;1;0;0.4447325443799117
1;6249;0;0;0.6407376157234287
1;39609;0;0;0.5540579310469856
1;45090;0;0;0.7503895167444281
1;11568;1;0;0.42691185925939207
1;13907;0;0;0.6671751649228089
1;27379;0;0;0.47951177877993756
1;27428;1;1;0.6887493541360584
1;6713;1;1;0.6987297230328229
1;13827;1;0;0.46915159282795066
1;13588;1;0;0.45788937009542463
1;31655;0;0;0.6520518705048215
1;42588;0;0;0.6062869670965143
1;27781;1;0;0.5230500819732593
1;19401;0;0;0.7172264526643903
1;27036;1;0;0.43009390196882835
1;48315;1;0;0.40493595691298956
1;27137;1;1;0.6649732372853052
1;16417;0;0;0.557380797275604
1;16269;0;0;0.5211353457356813
1;40590;0;0;0.6725633272174498
1;36232;1;0;0.3834670808758021
1;29265;0;0;0.677554326881969
1;27781;0;0;0.6097699006155823
1;36082;0;0;0.5921497402997999
1;13646;0;0;0.6908026598092439
1;36916;1;0;0.401221159809339
1;12048;0;0;0.5549261963240956
1;13907;1;1;0.647704159013939
1;42562;0;0;0.6441209397817023
1;20012;1;0;0.5061700887010147
1;41800;1;1;0.7443752299096382
1;36082;1;0;0.45015817060392066
1;27036;0;0;0.5823763370118975
1;19401;1;0;0.39448844787908643
1;27596;1;1;0.6479770245837263
1;42562;1;1;0.620528303551494
1;29265;1;1;0.6675447386294922
1;32784;0;0;0.5608823738639005
1;40590;1;1;0.6626672721947938
1;32784;1;0;0.46679081020690844
1;45090;1;1;0.649977600220518
1;26213;1;0;0.39221835068123695
1;38324;0;0;0.5169131696375145
1;38912;1;0;0.44660110365872885
1;32679;0;0;0.6220824431990721
1;28704;0;0;0.5532156217427174
1;38890;0;0;0.5322585413197561
1;20357;1;0;0.43505250941027823
1;36232;0;0;0.6168454123873405
1;13827;0;0;0.5059827454389968
1;31655;1;0;0.4807716287001513
1;12048;1;1;0.649600784980148
1;40930;0;0;0.5723605345848265
1;27379;1;1;0.5773970967946365
1;13588;0;0;0.5616890667868415
1;26380;0;0;0.6415386977534078
1;31834;0;0;0.5056171659900682
1;20357;0;0;0.5665464190470831
1;14086;1;1;0.6672623655836053
1;16417;1;0;0.42437825167235466
1;47239;0;0;0.5866123502725608
1;30709;1;0;0.4684555173821662
1;30709;0;0;0.5363427218970749
1;11568;0;0;0.5158881192425113
1;21143;1;0;0.4588709629950899
1;3472;1;1;0.5891771625003577
1;20012;0;0;0.5700379386627854
1;32679;1;0;0.45406316706429384
1;38890;1;0;0.40193095357801073
1;38324;1;0;0.4712293182374037
1;39868;1;0;0.5032684310175748
1;41800;0;0;0.7135711826931019
1;34431;1;0;0.5486591880431836
1;37530;0;0;0.5994929809457678
1;48315;0;0;0.769682953113849
1;41664;0;0;0.5938234454000252
1;38912;0;0;0.5838285302201166
1;27137;0;0;0.670782973209733
1;14086;0;0;0.7603419530228058
1;42588;1;1;0.6527486350550805
1;28704;1;0;0.41599003393622636
1;6713;0;0;0.7324177991537767
1;39609;1;0;0.43003844396926855
1;41664;1;1;0.6279914175398283
1;26380;1;0;0.42682457478214375
1;40930;1;0;0.4656158979568906
1;34431;0;0;0.7347426666070636
1;47239;1;0;0.44195115170945115
1;26213;0;0;0.6384968819467466
1;27596;0;0;0.7085001310909166
0;41664;1;0;0.4283574061173192
0;34431;0;0;0.5907910123307637
0;6713;0;0;0.7005763454528093
0;28704;1;0;0.4471916088249126
0;27781;1;0;0.4585687438046724
0;40930;0;0;0.5659564639462284
0;13588;1;0;0.46473593464582974
0;45090;0;0;0.7291667370685934
0;37530;0;0;0.538826554371929
0;14086;1;1;0.670735100861681
0;45090;1;1;0.60803409659818
0;27781;0;0;0.5186413814115342
0;13907;1;0;0.47863193298675405
0;36232;0;0;0.6368563790526057
0;40590;0;0;0.7297633363162979
0;42588;1;0;0.41993557730773706
0;41664;0;0;0.5669591410561533
0;16269;1;0;0.44915511798206653
0;36916;1;0;0.49571437120251793
0;26380;0;0;0.5712918777997796
0;20012;0;0;0.5162195880244163
0;16417;1;0;0.49737958870804083
0;29265;1;1;0.6655486555706153
0;32784;1;0;0.4670731146247443
0;13827;0;0;0.5808666890309337
0;38912;0;0;0.5645982421337085
0;20357;0;0;0.5660056089639889
0;39868;1;0;0.47908207710270884
0;42562;1;0;0.5472820527258819
0;39868;0;0;0.6604478071630355
0;36082;0;0;0.6060989569372549
0;34431;1;1;0.6211701309511811
0;27379;0;0;0.5016885734058256
0;29265;0;0;0.6456255251889114
0;41800;0;0;0.6740435524267254
0;32784;0;0;0.5259375649795075
0;38324;1;0;0.47443743171742636
0;30709;1;1;0.7752422533799042
0;27428;1;1;0.7389401046238978
0;6249;1;1;0.7416996925906576
0;47239;0;0;0.5411464798509437
0;36082;1;0;0.5063530499259264
0;31834;0;0;0.6011792820585566
0;48315;0;0;0.6499397759447729
0;11568;1;0;0.45778796490921475
0;11568;0;0;0.5013272351611805
0;27596;1;0;0.3534622469962513
0;30709;0;0;0.742327207362752
0;3472;0;0;0.5976617021679298
0;28704;0;0;0.5737012892788745
0;20357;1;0;0.4864635254822185
0;13646;1;0;0.5270200481772075
0;27596;0;0;0.5802162290376979
0;21143;1;0;0.5037328263156058
0;36916;0;0;0.5239521574442086
0;13827;1;0;0.5007277115024997
0;21143;0;0;0.5779835095284729
0;31655;0;0;0.5698195097167947
0;32679;0;0;0.5940414132938103
0;38890;1;0;0.5010682284045125
0;27036;0;0;0.5769502083861799
