TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
5;783;1;0;0.48875151726333554
5;44733;0;0;0.5106221385756452
5;41805;1;0;0.4971030990236783
5;49561;1;0;0.48242389435701216
5;4130;1;0;0.5422703267222169
5;17395;1;0;0.4695974032814816
5;48422;1;0;0.5012945017664863
5;15147;1;0;0.44678042416474734
5;42302;0;0;0.512452875566658
5;28702;0;0;0.4954730808952527
5;19630;1;0;0.5025848367034432
5;15147;0;0;0.44678042416474734
5;28702;1;0;0.4954730808952527
5;17395;0;0;0.4695974032814816
5;12441;0;0;0.45514985142929115
5;4855;1;0;0.48452002210262973
5;43640;0;0;0.4735181925789153
5;19509;0;0;0.49125012849423105
5;31871;0;0;0.4658642703608647
5;33715;1;0;0.5150469412214435
5;41834;1;0;0.47084345294969665
5;44331;1;0;0.5325505324091383
5;21013;1;0;0.47973032678274063
5;19509;1;0;0.49125012849423105
5;29977;0;0;0.5069070800563185
5;48422;0;0;0.5012945017664863
5;783;0;0;0.48875151726333554
5;49561;0;0;0.49853856989738105
5;14817;1;0;0.4887765057125543
5;10462;1;0;0.5084118183111154
5;40304;0;0;0.5407621869229519
5;43640;1;0;0.4735181925789153
5;35018;0;0;0.48809574047490994
5;33715;0;0;0.530216686118889
5;4436;0;0;0.5041995620968549
5;5730;1;0;0.5008995760052197
5;40933;1;0;0.4922896352930496
5;22423;0;0;0.4558106185141637
5;4130;0;0;0.5540643919285
5;40576;1;0;0.5134109223522464
5;23554;1;0;0.49097556017409955
5;12441;1;0;0.4505730031340941
5;19599;1;0;0.5435435705081334
5;23841;0;0;0.5559465379650148
5;22157;1;0;0.4947767489927093
5;4436;1;0;0.5041995620968549
5;36739;1;0;0.5075009632813859
5;44733;1;0;0.5106221385756452
5;46998;0;0;0.4392615209585504
5;22423;1;0;0.4558106185141637
5;23554;0;0;0.5035458153352713
5;42302;1;0;0.5078974977966436
5;17542;1;0;0.5064633555100341
5;22157;0;0;0.4947767489927093
5;40933;0;0;0.4922896352930496
5;36739;0;0;0.5120889024443818
5;4855;0;0;0.4957472042065672
5;35988;1;0;0.517782449501065
5;29426;1;0;0.46718892542848167
5;16743;0;0;0.5198194511804313
5;31500;0;0;0.4845465746024411
5;41834;0;0;0.467141286851655
5;31871;1;0;0.4627153702204599
5;44429;0;0;0.4859090224650456
5;35406;0;0;0.46479052786073694
5;44429;1;0;0.4859090224650456
5;31500;1;0;0.4830241479412346
5;46998;1;0;0.4370987219677175
5;9997;1;0;0.5293614594276826
5;13372;1;0;0.47494766787210174
5;35988;0;0;0.517782449501065
5;37540;0;0;0.5145444929149913
5;19599;0;0;0.5372865531174286
5;41805;0;0;0.491661449956255
5;40248;1;0;0.5070484969141256
5;21013;0;0;0.4752119174216318
5;40248;0;0;0.5070484969141256
5;16743;1;0;0.5198194511804313
5;9997;0;0;0.5293614594276826
5;23841;1;0;0.5559465379650148
5;17542;0;0;0.5100978095051579
5;35406;1;0;0.46479052786073694
5;37540;1;0;0.5143979654147942
5;13372;0;0;0.4680106303995768
5;29977;1;0;0.5084522999234106
5;49394;1;0;0.4938046222618961
5;15814;1;0;0.4740245752573434
5;29426;0;0;0.45052560465570773
5;40576;0;0;0.5134109223522464
5;40304;1;0;0.5407621869229519
5;10462;0;0;0.5084118183111154
5;32043;0;0;0.4446217738415137
5;14817;0;0;0.4938364225460423
5;15814;0;0;0.4740245752573434
5;49394;0;0;0.4938046222618961
5;35018;1;0;0.48809574047490994
5;5730;0;0;0.49679139410318207
5;44331;0;0;0.5275911848857402
5;32043;1;0;0.4446217738415137
5;19630;0;0;0.500999275550456
3;36739;1;0;0.4827548705130917
3;43640;1;0;0.4740984941791033
3;49394;1;0;0.49812515859194445
3;22157;1;0;0.4804654709673554
3;15147;1;0;0.5116437754864228
3;44429;1;0;0.49472943106430506
3;31871;0;0;0.4631837846827602
3;33715;1;0;0.515498409446825
3;23841;0;0;0.5158366455618866
3;15814;0;0;0.5006434709868308
3;36739;0;0;0.4827548705130917
3;17542;0;0;0.48214879020753154
3;16743;1;0;0.5360311828733322
3;35988;0;0;0.5373854634406177
3;49394;0;0;0.49812515859194445
3;40248;0;0;0.5022530857281067
3;9997;1;0;0.5262522855845172
3;23841;1;0;0.49158862767483547
3;29426;0;0;0.5398161153198835
3;4436;1;0;0.45270926877692924
3;41834;0;0;0.5185788722789004
3;35018;1;0;0.5532663869406617
3;29426;1;0;0.5398161153198835
3;15814;1;0;0.49064563287425
3;16743;0;0;0.5271367472293053
3;22157;0;0;0.483118127493794
3;41834;1;0;0.5232084138645997
3;35988;1;0;0.5224333307142754
3;37540;0;0;0.4696438937145954
3;13372;1;0;0.5324121755574527
3;48422;1;0;0.540704855868522
3;43640;0;0;0.47169637675903653
3;41805;1;0;0.5006108180768996
3;31500;0;0;0.5282330158749021
3;9997;0;0;0.5262522855845172
3;23554;0;0;0.5218267337862863
3;29977;0;0;0.45459935350083847
3;4855;1;0;0.4883889530751681
3;21013;0;0;0.4806008237729291
3;41805;0;0;0.49718267522251786
3;31500;1;0;0.5282330158749021
3;46998;0;0;0.5188158191792053
3;49561;1;0;0.49522417216209663
3;5730;1;0;0.4571525002858804
3;42302;0;0;0.49679837855682996
3;5730;0;0;0.45736865085278233
3;29977;1;0;0.4529983009418103
3;44733;0;0;0.49041271824934346
3;17395;1;0;0.4898513220799819
3;32043;0;0;0.49852418524824166
3;42302;1;0;0.49679837855682996
3;17542;1;0;0.4698252158666512
3;46998;1;0;0.5157908413810293
3;44331;0;0;0.47353289202702786
3;33715;0;0;0.5196873688111642
3;44733;1;0;0.49041271824934346
3;32043;1;0;0.49852418524824166
3;19509;1;0;0.5017018541618257
3;40304;0;0;0.5069639065369715
3;37540;1;0;0.4743649587178878
3;19599;1;0;0.49230430226298855
3;14817;1;0;0.4969849701496115
3;4130;0;0;0.4736699514463721
3;40248;1;0;0.4990006561594199
3;40933;0;0;0.506634175749843
3;13372;0;0;0.5324121755574527
3;35018;0;0;0.5532663869406617
3;40576;0;0;0.5178684710353714
3;23554;1;0;0.4584445536317468
3;14817;0;0;0.4969849701496115
3;15147;0;0;0.5199932492220859
3;4130;1;0;0.4559403902221881
3;40576;1;0;0.5192080790541106
3;40933;1;0;0.506634175749843
3;10462;0;0;0.5322626706878585
3;22423;0;0;0.5501184261897392
3;28702;1;0;0.4871313961417736
3;19630;0;0;0.5301529410935323
3;4436;0;0;0.45270926877692924
3;31871;1;0;0.4537955307360538
3;40304;1;0;0.5078745511438563
3;10462;1;0;0.5322626706878585
3;44429;0;0;0.5174387460631704
3;783;0;0;0.5272899565867856
3;35406;0;0;0.48093533654679455
3;22423;1;0;0.5501184261897392
3;19630;1;0;0.5301529410935323
3;17395;0;0;0.4898513220799819
3;28702;0;0;0.4871313961417736
3;35406;1;0;0.4813619551215283
3;12441;0;0;0.5456495994543806
3;48422;0;0;0.5378138746553195
3;4855;0;0;0.4926567423417062
3;19509;0;0;0.5072374076277363
3;783;1;0;0.5240844031171298
3;19599;0;0;0.4989241328481765
3;12441;1;0;0.5454227523532894
3;21013;1;0;0.47002815286850486
3;49561;0;0;0.5096189827992175
3;44331;1;0;0.4706512102574277
2;43640;1;0;0.49554981403691073
2;28702;1;0;0.5238982471528861
2;16743;1;0;0.5222639740751504
2;33715;0;0;0.5357642870884809
2;19599;0;0;0.4914393374480552
2;17542;1;0;0.5087071368298989
2;17542;0;0;0.5119603571152511
2;22423;1;0;0.5221650896964759
2;4130;1;0;0.4709217309532158
2;33715;1;0;0.5284935799005164
2;16743;0;0;0.5222639740751504
2;31871;1;0;0.4652942664669921
2;49561;1;0;0.49950181028210133
2;40576;1;0;0.5004709738421733
2;10462;1;0;0.5313289653667002
2;19630;0;0;0.5072879904769948
2;28702;0;0;0.5238982471528861
2;29977;0;0;0.49070989213998023
2;23554;1;0;0.4377273604184311
2;29977;1;0;0.4855123860013362
2;49561;0;0;0.49950181028210133
2;35018;0;0;0.4794340747395184
2;36739;1;0;0.475398640626439
2;49394;1;0;0.4677143607410874
2;10462;0;0;0.5313289653667002
2;15147;1;0;0.5263489841630465
2;17395;1;0;0.46986973826799466
2;42302;0;0;0.4949469439976228
2;37540;1;0;0.45979184324501327
2;9997;1;0;0.4923180232259032
2;32043;0;0;0.4594983584666308
2;29426;1;0;0.500886928640699
2;40248;0;0;0.47309906443753325
2;4855;1;0;0.5033096618829325
2;22157;1;0;0.5417048444415714
2;35988;1;0;0.49991289286783414
2;23841;0;0;0.48247127065585205
2;15147;0;0;0.5328171112091599
2;37540;0;0;0.46859309558973034
2;40304;0;0;0.45369111370808485
2;35406;1;0;0.5410665654163943
2;29426;0;0;0.510525101929937
2;41834;1;0;0.48761190449762964
2;4436;0;0;0.5297201724392292
2;15814;0;0;0.45832904286168663
2;44733;1;0;0.5016965016038031
2;46998;0;0;0.5133193378334383
2;44331;0;0;0.5276371770395537
2;36739;0;0;0.48396740596910576
2;12441;0;0;0.47102629374298693
2;21013;1;0;0.4903487077477556
2;14817;0;0;0.49412129772671254
