TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
4;3526;0;0;0.4892470708521267
4;2632;1;0;0.48332225995671946
4;32436;0;0;0.44287607638956966
4;18141;0;0;0.48245238230699045
4;23625;1;0;0.5184450486777111
4;32436;1;0;0.44287607638956966
4;26269;1;0;0.5368706937217645
4;35144;0;0;0.4817632847125515
4;3234;1;0;0.46620999148327275
4;18214;1;0;0.4684734098444524
4;18141;1;0;0.48245238230699045
4;13702;0;0;0.4900644129207222
4;3696;1;0;0.5339556628427865
4;26269;0;0;0.5368706937217645
4;35144;1;0;0.46299587899876815
4;36875;1;0;0.4796493710020615
4;29119;0;0;0.5203725745164667
4;38998;1;0;0.47710482381844954
4;12895;1;0;0.4948959304039585
4;16313;0;0;0.5240732370558288
4;7405;1;0;0.5267642328177311
4;235;1;0;0.459238206914274
4;9717;0;0;0.5093147138083406
4;42528;1;0;0.46982238852779695
4;38998;0;0;0.47710482381844954
4;13102;1;0;0.4560417856999214
4;4937;1;0;0.528726537308083
4;6761;1;0;0.5019338226112537
4;1015;1;0;0.4589951287803034
4;7750;0;0;0.49719689608030143
4;29647;0;0;0.4880258778062691
4;41859;0;0;0.5072629030432991
4;4817;0;0;0.5178313795894418
4;1529;0;0;0.5089659818691368
4;9717;1;0;0.5076000594185945
4;39856;1;0;0.4980588371484405
4;36311;0;0;0.4933044616102036
4;12895;0;0;0.502275264128537
4;3785;0;0;0.48977399067749516
4;25378;1;1;0.5266387598291196
4;18556;0;0;0.5336485918648097
4;3976;1;1;0.5568678831526006
4;13102;0;0;0.5268753516592704
4;18214;0;0;0.46448629219613385
4;7405;0;0;0.5376468121528555
4;36875;0;0;0.4796493710020615
4;6761;0;0;0.5019338226112537
4;1015;0;0;0.5082250578493627
4;13702;1;0;0.49398746486651135
4;33121;1;0;0.4856132254274925
4;33121;0;0;0.4905519912324844
4;3976;0;1;0.5568678831526006
4;25378;0;0;0.514642194286487
4;36223;1;0;0.4588044805278242
4;29647;1;0;0.4880258778062691
4;28608;0;0;0.4817142928495947
4;40508;0;0;0.5390056656525558
4;3772;1;0;0.46346989114918474
4;15679;1;0;0.44172216224115757
4;10609;1;0;0.49580902372711533
4;5956;0;0;0.4867974609639407
4;28608;1;0;0.4817142928495947
4;3696;0;0;0.5276327303223717
4;1529;1;0;0.4980472676467933
4;43849;0;0;0.45797375464820084
4;15679;0;0;0.5157952682052467
4;10609;0;0;0.49580902372711533
4;36223;0;0;0.46754151393026594
4;235;0;0;0.5448027169014431
4;41859;1;0;0.5072629030432991
4;2453;0;0;0.4858693484569932
