TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
0;23953;0;0;0.48242149867281936
0;40753;0;0;0.5062399005469547
0;22325;0;0;0.5304712984259461
0;41419;0;0;0.486773833960774
0;13348;1;0;0.4694135994888026
0;17498;0;0;0.5564574448057201
0;384;1;0;0.5414600775735321
0;14424;0;0;0.5939838320648639
0;22325;1;0;0.5304712984259461
0;35929;1;0;0.4751737501078243
0;41339;1;0;0.5064020335928551
0;40753;1;0;0.5062399005469547
0;13933;1;0;0.4819937972450862
0;43301;1;0;0.4994261977258717
0;41339;0;0;0.5725621160857128
0;35929;0;0;0.46704951689420915
0;35816;0;0;0.512039592390791
0;23238;1;0;0.4426394745569151
0;14424;1;0;0.4722321168222268
0;32722;0;0;0.5083635420509238
0;37535;0;0;0.42984035965840756
0;36823;1;0;0.5678673131846358
0;4970;1;0;0.479085935910054
0;25362;0;0;0.5081640472427702
0;17498;1;0;0.5221406541224266
0;4920;0;0;0.500704022982732
0;35816;1;0;0.5109780864116973
0;15503;0;0;0.5437607496689025
0;40848;1;0;0.48725217211320726
0;38092;1;0;0.48769063797920886
0;27912;0;0;0.4949872158252469
0;16441;1;0;0.4630021174370148
0;21798;0;0;0.5049093488011698
0;9007;1;0;0.469641847455113
0;18987;1;0;0.49126581438411293
0;23953;1;0;0.4730057954367834
0;21798;1;0;0.4857147650252237
0;16816;1;1;0.5718830681013983
0;41419;1;0;0.4905487277604084
0;25362;1;0;0.4508525178006564
0;40848;0;0;0.5173296015022834
0;7829;1;1;0.6206223605204605
0;43607;0;0;0.5356797662177241
0;13933;0;0;0.5014632220073524
0;1186;0;1;0.6147887171853009
0;25653;1;0;0.4600431521808835
0;1186;1;1;0.6546470409794931
0;34699;1;0;0.504092741624546
0;44741;0;0;0.45787175872289404
0;27028;1;0;0.5211241375797594
0;36823;0;0;0.575751221005598
0;7320;1;0;0.4895770813719416
0;28502;1;0;0.4087513571633696
0;9007;0;0;0.48017359276877924
0;25653;0;0;0.47418282781095417
0;27028;0;0;0.5288301723792801
0;13380;0;0;0.47777584636182974
0;28502;0;0;0.4896672380186519
0;43607;1;0;0.5286365756836429
0;36850;1;0;0.522953867786156
0;38358;0;0;0.4338190109255799
0;32388;0;0;0.5074660216121476
0;15503;1;0;0.481783551383583
0;13380;1;0;0.47777584636182974
0;42333;0;0;0.527648579125942
0;27912;1;0;0.4949872158252469
0;7781;0;0;0.4874539216448415
0;33662;1;0;0.5118548652649809
0;7781;1;0;0.48550510955440374
0;7320;0;0;0.4895770813719416
0;44741;1;0;0.43430054932573003
0;18987;0;0;0.5338574528051211
