Dataset;Method;SuppressionLimit;FeatureType;ClassifierType;NumberOfTargets;TargetType;NumberOfTests;NumberOfTrainings;SampleSize;AversaryPupulationSize;
TEXAS;Identity;1.0;ENSEMBLE;RF;1;CRAFTED;25;10;1000;10000;
TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
6;0;0;0;0.5092434214153775
6;0;1;0;0.5092434214153775
3;0;0;0;0.5972138879563801
3;0;1;0;0.5992408475453005
2;0;1;0;0.5002242165260682
2;0;0;0;0.5002242165260682
1;0;0;0;0.54077929911627
1;0;1;0;0.5318854496438921
0;0;0;0;0.49396151878996125
0;0;1;0;0.49396151878996125
4;0;0;0;0.5382034900845614
4;0;1;0;0.5316812027391904
5;0;0;0;0.42272882183511357
5;0;1;0;0.42272882183511357
7;0;1;0;0.4920782861099323
7;0;0;0;0.4920782861099323
10;0;0;0;0.523997011152308
10;0;1;0;0.523997011152308
13;0;0;0;0.49920829203296185
13;0;1;0;0.49920829203296185
8;0;0;0;0.5382056142134067
8;0;1;0;0.5382056142134067
9;0;0;0;0.5226851041973412
9;0;1;0;0.520330955628308
11;0;1;0;0.5205746563632376
11;0;0;0;0.5205746563632376
12;0;0;0;0.4860791928364697
12;0;1;0;0.4860791928364697
15;0;1;0;0.5281841946533313
15;0;0;0;0.5368148086033858
14;0;0;0;0.5389606668066915
14;0;1;0;0.5088696677790167
16;0;1;0;0.5083262579400695
16;0;0;0;0.5219227218044067
18;0;0;0;0.49910097980695106
18;0;1;0;0.49910097980695106
19;0;1;0;0.4723500550756754
19;0;0;0;0.4723500550756754
17;0;0;0;0.4910816751129583
17;0;1;0;0.4725888142979796
20;0;1;0;0.4519012076778776
20;0;0;0;0.4519012076778776
23;0;1;0;0.5319482402271392
23;0;0;0;0.5319482402271392
21;0;0;0;0.5322362592789118
21;0;1;0;0.5236016087298706
22;0;0;0;0.5043729952490702
22;0;1;0;0.502847983880238
24;0;1;0;0.573951982097841
24;0;0;0;0.573951982097841
