TestRun;TargetId;TrueLabel;PredictedLabel;PredictionProbability
5;26380;0;0;0.5853208800159417
5;39609;1;1;0.6356478704746373
5;36082;0;0;0.670142810397875
5;27596;1;1;0.7743780465943635
5;6249;1;1;0.816893102153735
5;41800;1;1;0.848122843597972
5;19401;0;0;0.5129549913173258
5;39868;0;0;0.5075460609720078
5;26213;0;0;0.5088201752253456
5;27137;1;1;0.7405209962997208
5;38890;1;1;0.7058927359841672
5;36916;0;0;0.5161244107896414
5;32784;0;0;0.5027231130750341
5;13827;0;0;0.4788760741593254
5;30709;1;1;0.7904541321520686
5;12048;1;1;0.6376214606545774
5;31834;1;0;0.47948664163793236
5;32784;1;1;0.6175530982301908
5;21143;1;1;0.7004418888956777
5;48315;0;0;0.6204272590279697
5;27781;0;0;0.633700252364436
5;26213;1;0;0.3316545274210418
5;3472;1;1;0.655727083764547
5;29265;0;0;0.7320754115347141
5;13907;0;0;0.537893559742892
5;40590;0;0;0.7459341915667569
5;3472;0;0;0.51846081227884
5;6713;1;1;0.7503814055166492
5;39868;1;1;0.7955288880030283
5;42588;0;1;0.5335834722745654
5;42562;0;0;0.5674957947465368
5;31834;0;0;0.5071995606974727
5;27379;1;1;0.6268102873878435
5;45090;0;0;0.7163070150077459
5;27379;0;0;0.5851017279639043
5;34431;0;0;0.49265000055151326
5;47239;1;1;0.7046292727417812
5;13827;1;0;0.41664230515465117
5;38324;1;1;0.6788519017855456
5;27781;1;1;0.6653073042887522
5;27596;0;0;0.6197986163592808
5;16417;1;1;0.665564911900558
5;27036;1;0;0.3748940691589692
5;31655;0;0;0.5778492163725018
5;36916;1;0;0.4256059012649288
5;32679;0;1;0.5414337349854167
5;20357;0;1;0.5587668276883591
5;13588;1;0;0.47062533137674045
5;21143;0;0;0.5562895220590561
5;41664;1;1;0.7029550036989057
5;16417;0;0;0.4722638343391304
5;20357;1;1;0.7674881569058863
5;16269;1;1;0.6857831977166879
5;13646;0;0;0.6746711744176072
5;28704;0;0;0.525259303182116
5;11568;0;0;0.4592193144630721
5;45090;1;1;0.8119447796053125
5;38912;1;1;0.7307249214087878
5;27137;0;0;0.767883153609745
5;27428;0;0;0.7162397288541802
5;38324;0;0;0.5056148639221979
5;42588;1;1;0.6745680283487535
5;12048;0;0;0.574627588234926
5;6249;0;0;0.6954093221971686
